Time,Ciudad Vieja,Punta Carretas,Curva de Maroñas,La Blanqueada,Prado,Lezica,Casavalle,Carrasco,Manga,Cerro,Malvín,La Esperanza,Santiago Vázquez,Colón,Paso de la Arena,Chacarita
2025-01-18 18:20:00,,,,,,,,,,0.00,,,,,,
2025-01-18 18:20:14,,,,,,0.00,,,,,,,,,,
2025-01-18 18:20:49,,,,,,,0.00,,,,,,,,,
2025-01-18 18:20:53,,,,0.00,,,,,,,,,,,,
2025-01-18 18:21:05,,,0.00,,,,,,,,,,,,,
2025-01-18 18:21:09,,,,,,,,,,,,,,0.00,,
2025-01-18 18:21:21,,,,,,,,,,,,,,,0.00,
2025-01-18 18:21:23,,0.00,,,,,,,,,,,,,,
2025-01-18 18:22:05,0.00,,,,,,,,,,,,,,,
2025-01-18 18:22:38,,,,,,,,0.00,,,,,,,,
2025-01-18 18:22:41,,,,,0.00,,,,,,,,,,,
2025-01-18 18:22:42,,,,,,,,,,,0.00,,,,,
2025-01-18 18:22:43,,,,,,,,,,,,,0.00,,,
2025-01-18 18:24:43,,,,,,,,,,,,0.00,,,,
2025-01-18 18:24:48,,,,,,,,,0.00,,,,,,,
2025-01-18 18:25:00,,,,,,,,,,0.00,,,,,,
2025-01-18 18:25:14,,,,,,0.00,,,,,,,,,,
2025-01-18 18:25:49,,,,,,,0.00,,,,,,,,,
2025-01-18 18:25:53,,,,0.00,,,,,,,,,,,,
2025-01-18 18:26:05,,,0.00,,,,,,,,,,,,,
2025-01-18 18:26:09,,,,,,,,,,,,,,0.00,,
2025-01-18 18:26:22,,,,,,,,,,,,,,,0.00,
2025-01-18 18:26:23,,0.00,,,,,,,,,,,,,,
2025-01-18 18:27:05,0.00,,,,,,,,,,,,,,,
2025-01-18 18:27:38,,,,,,,,0.00,,,,,,,,
2025-01-18 18:27:41,,,,,0.00,,,,,,,,,,,
2025-01-18 18:27:42,,,,,,,,,,,0.00,,,,,
2025-01-18 18:27:43,,,,,,,,,,,,,0.00,,,
2025-01-18 18:29:43,,,,,,,,,,,,0.00,,,,
2025-01-18 18:29:48,,,,,,,,,0.00,,,,,,,
2025-01-18 18:30:00,,,,,,,,,,0.00,,,,,,
2025-01-18 18:30:14,,,,,,0.00,,,,,,,,,,
2025-01-18 18:30:49,,,,,,,0.00,,,,,,,,,
2025-01-18 18:30:53,,,,0.00,,,,,,,,,,,,
2025-01-18 18:31:05,,,0.00,,,,,,,,,,,,,
2025-01-18 18:31:10,,,,,,,,,,,,,,0.00,,
2025-01-18 18:31:22,,,,,,,,,,,,,,,0.00,
2025-01-18 18:31:23,,0.00,,,,,,,,,,,,,,
2025-01-18 18:32:05,0.00,,,,,,,,,,,,,,,
2025-01-18 18:32:38,,,,,,,,0.00,,,,,,,,
2025-01-18 18:32:41,,,,,0.00,,,,,,,,,,,
2025-01-18 18:32:42,,,,,,,,,,,0.00,,,,,
2025-01-18 18:32:43,,,,,,,,,,,,,0.00,,,
2025-01-18 18:34:43,,,,,,,,,,,,0.00,,,,
2025-01-18 18:34:48,,,,,,,,,0.00,,,,,,,
2025-01-18 18:35:00,,,,,,,,,,0.00,,,,,,
2025-01-18 18:35:14,,,,,,0.00,,,,,,,,,,
2025-01-18 18:35:49,,,,,,,0.00,,,,,,,,,
2025-01-18 18:35:53,,,,0.00,,,,,,,,,,,,
2025-01-18 18:36:05,,,0.00,,,,,,,,,,,,,
2025-01-18 18:36:10,,,,,,,,,,,,,,0.00,,
2025-01-18 18:36:22,,,,,,,,,,,,,,,0.00,
2025-01-18 18:36:23,,0.00,,,,,,,,,,,,,,
2025-01-18 18:37:05,0.00,,,,,,,,,,,,,,,
2025-01-18 18:37:38,,,,,,,,0.00,,,,,,,,
2025-01-18 18:37:41,,,,,0.00,,,,,,,,,,,
2025-01-18 18:37:42,,,,,,,,,,,0.00,,,,,
2025-01-18 18:37:43,,,,,,,,,,,,,0.00,,,
2025-01-18 18:39:43,,,,,,,,,,,,0.00,,,,
2025-01-18 18:39:48,,,,,,,,,0.00,,,,,,,
2025-01-18 18:40:00,,,,,,,,,,0.00,,,,,,
2025-01-18 18:40:14,,,,,,0.00,,,,,,,,,,
2025-01-18 18:40:49,,,,,,,0.00,,,,,,,,,
2025-01-18 18:40:53,,,,0.00,,,,,,,,,,,,
2025-01-18 18:41:05,,,0.00,,,,,,,,,,,,,
2025-01-18 18:41:22,,,,,,,,,,,,,,,0.00,
2025-01-18 18:41:23,,0.00,,,,,,,,,,,,,,
2025-01-18 18:42:05,0.00,,,,,,,,,,,,,,,
2025-01-18 18:42:38,,,,,,,,0.00,,,,,,,,
2025-01-18 18:42:41,,,,,0.00,,,,,,,,,,,
2025-01-18 18:42:42,,,,,,,,,,,0.00,,,,,
2025-01-18 18:42:43,,,,,,,,,,,,,0.00,,,
2025-01-18 18:44:43,,,,,,,,,,,,0.00,,,,
2025-01-18 18:44:48,,,,,,,,,0.00,,,,,,,
2025-01-18 18:45:00,,,,,,,,,,0.00,,,,,,
2025-01-18 18:45:14,,,,,,0.00,,,,,,,,,,
2025-01-18 18:45:49,,,,,,,0.00,,,,,,,,,
2025-01-18 18:45:53,,,,0.00,,,,,,,,,,,,
2025-01-18 18:46:05,,,0.00,,,,,,,,,,,,,
2025-01-18 18:46:10,,,,,,,,,,,,,,0.00,,
2025-01-18 18:46:22,,,,,,,,,,,,,,,0.00,
2025-01-18 18:46:23,,0.00,,,,,,,,,,,,,,
2025-01-18 18:47:05,0.00,,,,,,,,,,,,,,,
2025-01-18 18:47:38,,,,,,,,0.00,,,,,,,,
2025-01-18 18:47:41,,,,,0.00,,,,,,,,,,,
2025-01-18 18:47:42,,,,,,,,,,,0.00,,,,,
2025-01-18 18:47:43,,,,,,,,,,,,,0.00,,,
2025-01-18 18:49:43,,,,,,,,,,,,0.00,,,,
2025-01-18 18:49:48,,,,,,,,,0.00,,,,,,,
2025-01-18 18:50:00,,,,,,,,,,0.00,,,,,,
2025-01-18 18:50:14,,,,,,0.00,,,,,,,,,,
2025-01-18 18:50:49,,,,,,,0.00,,,,,,,,,
2025-01-18 18:50:53,,,,0.00,,,,,,,,,,,,
2025-01-18 18:51:05,,,0.00,,,,,,,,,,,,,
2025-01-18 18:51:10,,,,,,,,,,,,,,0.00,,
2025-01-18 18:51:22,,,,,,,,,,,,,,,0.00,
2025-01-18 18:51:23,,0.00,,,,,,,,,,,,,,
2025-01-18 18:52:05,0.00,,,,,,,,,,,,,,,
2025-01-18 18:52:38,,,,,,,,0.00,,,,,,,,
2025-01-18 18:52:41,,,,,0.00,,,,,,,,,,,
2025-01-18 18:52:42,,,,,,,,,,,0.00,,,,,
2025-01-18 18:52:43,,,,,,,,,,,,,0.00,,,
2025-01-18 18:54:43,,,,,,,,,,,,0.00,,,,
2025-01-18 18:54:48,,,,,,,,,0.00,,,,,,,
2025-01-18 18:55:00,,,,,,,,,,0.00,,,,,,
2025-01-18 18:55:14,,,,,,0.00,,,,,,,,,,
2025-01-18 18:55:49,,,,,,,0.00,,,,,,,,,
2025-01-18 18:55:54,,,,0.00,,,,,,,,,,,,
2025-01-18 18:56:05,,,0.00,,,,,,,,,,,,,
2025-01-18 18:56:10,,,,,,,,,,,,,,0.00,,
2025-01-18 18:56:22,,,,,,,,,,,,,,,0.00,
2025-01-18 18:56:23,,0.00,,,,,,,,,,,,,,
2025-01-18 18:57:05,0.00,,,,,,,,,,,,,,,
2025-01-18 18:57:38,,,,,,,,0.00,,,,,,,,
2025-01-18 18:57:41,,,,,0.00,,,,,,,,,,,
2025-01-18 18:57:42,,,,,,,,,,,0.00,,,,,
2025-01-18 18:57:43,,,,,,,,,,,,,0.00,,,
2025-01-18 18:59:43,,,,,,,,,,,,0.00,,,,
2025-01-18 18:59:48,,,,,,,,,0.00,,,,,,,
2025-01-18 19:00:00,,,,,,,,,,0.00,,,,,,
2025-01-18 19:00:14,,,,,,0.00,,,,,,,,,,
2025-01-18 19:00:49,,,,,,,0.00,,,,,,,,,
2025-01-18 19:00:54,,,,0.00,,,,,,,,,,,,
2025-01-18 19:01:05,,,0.00,,,,,,,,,,,,,
2025-01-18 19:01:10,,,,,,,,,,,,,,0.00,,
2025-01-18 19:01:22,,,,,,,,,,,,,,,0.00,
2025-01-18 19:01:23,,0.00,,,,,,,,,,,,,,
2025-01-18 19:02:05,0.00,,,,,,,,,,,,,,,
2025-01-18 19:02:38,,,,,,,,0.00,,,,,,,,
2025-01-18 19:02:41,,,,,0.00,,,,,,,,,,,
2025-01-18 19:02:42,,,,,,,,,,,0.00,,,,,
2025-01-18 19:02:43,,,,,,,,,,,,,0.00,,,
2025-01-18 19:04:43,,,,,,,,,,,,0.00,,,,
2025-01-18 19:04:48,,,,,,,,,0.00,,,,,,,
2025-01-18 19:05:01,,,,,,,,,,0.00,,,,,,
2025-01-18 19:05:14,,,,,,0.00,,,,,,,,,,
2025-01-18 19:05:49,,,,,,,0.00,,,,,,,,,
2025-01-18 19:05:54,,,,0.00,,,,,,,,,,,,
2025-01-18 19:06:05,,,0.00,,,,,,,,,,,,,
2025-01-18 19:06:10,,,,,,,,,,,,,,0.00,,
2025-01-18 19:06:22,,,,,,,,,,,,,,,0.00,
2025-01-18 19:06:23,,0.00,,,,,,,,,,,,,,
2025-01-18 19:07:06,0.00,,,,,,,,,,,,,,,
2025-01-18 19:07:38,,,,,,,,0.00,,,,,,,,
2025-01-18 19:07:41,,,,,0.00,,,,,,,,,,,
2025-01-18 19:07:42,,,,,,,,,,,0.00,,,,,
2025-01-18 19:07:43,,,,,,,,,,,,,0.00,,,
2025-01-18 19:09:43,,,,,,,,,,,,0.00,,,,
2025-01-18 19:09:49,,,,,,,,,0.00,,,,,,,
2025-01-18 19:10:01,,,,,,,,,,0.00,,,,,,
2025-01-18 19:10:14,,,,,,0.00,,,,,,,,,,
2025-01-18 19:10:49,,,,,,,0.00,,,,,,,,,
2025-01-18 19:10:54,,,,0.00,,,,,,,,,,,,
2025-01-18 19:11:05,,,0.00,,,,,,,,,,,,,
2025-01-18 19:11:10,,,,,,,,,,,,,,0.00,,
2025-01-18 19:11:22,,,,,,,,,,,,,,,0.00,
2025-01-18 19:11:23,,0.00,,,,,,,,,,,,,,
2025-01-18 19:12:05,0.00,,,,,,,,,,,,,,,
2025-01-18 19:12:38,,,,,,,,0.00,,,,,,,,
2025-01-18 19:12:41,,,,,0.00,,,,,,,,,,,
2025-01-18 19:12:42,,,,,,,,,,,0.00,,,,,
2025-01-18 19:12:43,,,,,,,,,,,,,0.00,,,
2025-01-18 19:14:43,,,,,,,,,,,,0.00,,,,
2025-01-18 19:14:49,,,,,,,,,0.00,,,,,,,
2025-01-18 19:15:01,,,,,,,,,,0.00,,,,,,
2025-01-18 19:15:14,,,,,,0.00,,,,,,,,,,
2025-01-18 19:15:49,,,,,,,0.00,,,,,,,,,
2025-01-18 19:15:54,,,,0.00,,,,,,,,,,,,
2025-01-18 19:16:05,,,0.00,,,,,,,,,,,,,
2025-01-18 19:16:10,,,,,,,,,,,,,,0.00,,
2025-01-18 19:16:22,,,,,,,,,,,,,,,0.00,
2025-01-18 19:16:23,,0.00,,,,,,,,,,,,,,
2025-01-18 19:17:06,0.00,,,,,,,,,,,,,,,
2025-01-18 19:17:38,,,,,,,,0.00,,,,,,,,
2025-01-18 19:17:41,,,,,0.00,,,,,,,,,,,
2025-01-18 19:17:42,,,,,,,,,,,0.00,,,,,
2025-01-18 19:17:43,,,,,,,,,,,,,0.00,,,
2025-01-18 19:19:43,,,,,,,,,,,,0.00,,,,
2025-01-18 19:19:49,,,,,,,,,0.00,,,,,,,
2025-01-18 19:20:01,,,,,,,,,,0.00,,,,,,
2025-01-18 19:20:14,,,,,,0.00,,,,,,,,,,
2025-01-18 19:20:49,,,,,,,0.00,,,,,,,,,
2025-01-18 19:20:54,,,,0.00,,,,,,,,,,,,
2025-01-18 19:21:05,,,0.00,,,,,,,,,,,,,
2025-01-18 19:21:10,,,,,,,,,,,,,,0.00,,
2025-01-18 19:21:22,,,,,,,,,,,,,,,0.00,
2025-01-18 19:21:23,,0.00,,,,,,,,,,,,,,
2025-01-18 19:22:05,0.00,,,,,,,,,,,,,,,
2025-01-18 19:22:38,,,,,,,,0.00,,,,,,,,
2025-01-18 19:22:41,,,,,0.00,,,,,,,,,,,
2025-01-18 19:22:42,,,,,,,,,,,0.00,,,,,
2025-01-18 19:22:43,,,,,,,,,,,,,0.00,,,
2025-01-18 19:24:43,,,,,,,,,,,,0.00,,,,
2025-01-18 19:24:49,,,,,,,,,0.00,,,,,,,
2025-01-18 19:25:01,,,,,,,,,,0.00,,,,,,
2025-01-18 19:25:14,,,,,,0.00,,,,,,,,,,
2025-01-18 19:25:49,,,,,,,0.00,,,,,,,,,
2025-01-18 19:25:54,,,,0.00,,,,,,,,,,,,
2025-01-18 19:26:05,,,0.00,,,,,,,,,,,,,
2025-01-18 19:26:10,,,,,,,,,,,,,,0.00,,
2025-01-18 19:26:22,,,,,,,,,,,,,,,0.00,
2025-01-18 19:26:23,,0.00,,,,,,,,,,,,,,
2025-01-18 19:27:05,0.00,,,,,,,,,,,,,,,
2025-01-18 19:27:38,,,,,,,,0.00,,,,,,,,
2025-01-18 19:27:41,,,,,0.00,,,,,,,,,,,
2025-01-18 19:27:42,,,,,,,,,,,0.00,,,,,
2025-01-18 19:27:43,,,,,,,,,,,,,0.00,,,
2025-01-18 19:29:43,,,,,,,,,,,,0.00,,,,
2025-01-18 19:29:49,,,,,,,,,0.00,,,,,,,
2025-01-18 19:30:01,,,,,,,,,,0.00,,,,,,
2025-01-18 19:30:14,,,,,,0.00,,,,,,,,,,
2025-01-18 19:30:49,,,,,,,0.00,,,,,,,,,
2025-01-18 19:30:54,,,,0.00,,,,,,,,,,,,
2025-01-18 19:31:05,,,0.00,,,,,,,,,,,,,
2025-01-18 19:31:10,,,,,,,,,,,,,,0.00,,
2025-01-18 19:31:22,,,,,,,,,,,,,,,0.00,
2025-01-18 19:31:23,,0.00,,,,,,,,,,,,,,
2025-01-18 19:32:05,0.00,,,,,,,,,,,,,,,
2025-01-18 19:32:38,,,,,,,,0.00,,,,,,,,
2025-01-18 19:32:41,,,,,0.00,,,,,,,,,,,
2025-01-18 19:32:42,,,,,,,,,,,0.00,,,,,
2025-01-18 19:32:43,,,,,,,,,,,,,0.00,,,
2025-01-18 19:34:43,,,,,,,,,,,,0.00,,,,
2025-01-18 19:34:49,,,,,,,,,0.00,,,,,,,
2025-01-18 19:35:01,,,,,,,,,,0.00,,,,,,
2025-01-18 19:35:14,,,,,,0.00,,,,,,,,,,
2025-01-18 19:35:49,,,,,,,0.00,,,,,,,,,
2025-01-18 19:35:54,,,,0.00,,,,,,,,,,,,
2025-01-18 19:36:05,,,0.00,,,,,,,,,,,,,
2025-01-18 19:36:10,,,,,,,,,,,,,,0.00,,
2025-01-18 19:36:22,,,,,,,,,,,,,,,0.00,
2025-01-18 19:36:23,,0.00,,,,,,,,,,,,,,
2025-01-18 19:37:05,0.00,,,,,,,,,,,,,,,
2025-01-18 19:37:38,,,,,,,,0.00,,,,,,,,
2025-01-18 19:37:41,,,,,0.00,,,,,,,,,,,
2025-01-18 19:37:42,,,,,,,,,,,0.00,,,,,
2025-01-18 19:37:43,,,,,,,,,,,,,0.00,,,
2025-01-18 19:39:43,,,,,,,,,,,,0.00,,,,
2025-01-18 19:39:49,,,,,,,,,0.00,,,,,,,
2025-01-18 19:40:01,,,,,,,,,,0.00,,,,,,
2025-01-18 19:40:14,,,,,,0.00,,,,,,,,,,
2025-01-18 19:40:49,,,,,,,0.00,,,,,,,,,
2025-01-18 19:40:54,,,,0.00,,,,,,,,,,,,
2025-01-18 19:41:05,,,0.00,,,,,,,,,,,,,
2025-01-18 19:41:10,,,,,,,,,,,,,,0.00,,
2025-01-18 19:41:22,,,,,,,,,,,,,,,0.00,
2025-01-18 19:41:23,,0.00,,,,,,,,,,,,,,
2025-01-18 19:42:06,0.00,,,,,,,,,,,,,,,
2025-01-18 19:42:38,,,,,,,,0.00,,,,,,,,
2025-01-18 19:42:41,,,,,0.00,,,,,,,,,,,
2025-01-18 19:42:42,,,,,,,,,,,0.00,,,,,
2025-01-18 19:42:43,,,,,,,,,,,,,0.00,,,
2025-01-18 19:44:43,,,,,,,,,,,,0.00,,,,
2025-01-18 19:44:49,,,,,,,,,0.00,,,,,,,
2025-01-18 19:45:01,,,,,,,,,,0.00,,,,,,
2025-01-18 19:45:14,,,,,,0.00,,,,,,,,,,
2025-01-18 19:45:49,,,,,,,0.00,,,,,,,,,
2025-01-18 19:45:54,,,,0.00,,,,,,,,,,,,
2025-01-18 19:46:05,,,0.00,,,,,,,,,,,,,
2025-01-18 19:46:10,,,,,,,,,,,,,,0.00,,
2025-01-18 19:46:22,,,,,,,,,,,,,,,0.00,
2025-01-18 19:46:24,,0.00,,,,,,,,,,,,,,
2025-01-18 19:47:06,0.00,,,,,,,,,,,,,,,
2025-01-18 19:47:38,,,,,,,,0.00,,,,,,,,
2025-01-18 19:47:41,,,,,0.00,,,,,,,,,,,
2025-01-18 19:47:42,,,,,,,,,,,0.00,,,,,
2025-01-18 19:47:43,,,,,,,,,,,,,0.00,,,
2025-01-18 19:49:43,,,,,,,,,,,,0.00,,,,
2025-01-18 19:49:49,,,,,,,,,0.00,,,,,,,
2025-01-18 19:50:01,,,,,,,,,,0.00,,,,,,
2025-01-18 19:50:14,,,,,,0.00,,,,,,,,,,
2025-01-18 19:50:49,,,,,,,0.00,,,,,,,,,
2025-01-18 19:50:54,,,,0.00,,,,,,,,,,,,
2025-01-18 19:51:05,,,0.00,,,,,,,,,,,,,
2025-01-18 19:51:10,,,,,,,,,,,,,,0.00,,
2025-01-18 19:51:22,,,,,,,,,,,,,,,0.00,
2025-01-18 19:51:24,,0.00,,,,,,,,,,,,,,
2025-01-18 19:52:06,0.00,,,,,,,,,,,,,,,
2025-01-18 19:52:38,,,,,,,,0.00,,,,,,,,
2025-01-18 19:52:41,,,,,0.00,,,,,,,,,,,
2025-01-18 19:52:42,,,,,,,,,,,0.00,,,,,
2025-01-18 19:52:43,,,,,,,,,,,,,0.00,,,
2025-01-18 19:54:43,,,,,,,,,,,,0.00,,,,
2025-01-18 19:54:49,,,,,,,,,0.00,,,,,,,
2025-01-18 19:55:01,,,,,,,,,,0.00,,,,,,
2025-01-18 19:55:14,,,,,,0.00,,,,,,,,,,
2025-01-18 19:55:49,,,,,,,0.00,,,,,,,,,
2025-01-18 19:55:54,,,,0.00,,,,,,,,,,,,
2025-01-18 19:56:05,,,0.00,,,,,,,,,,,,,
2025-01-18 19:56:10,,,,,,,,,,,,,,0.00,,
2025-01-18 19:56:22,,,,,,,,,,,,,,,0.00,
2025-01-18 19:56:24,,0.00,,,,,,,,,,,,,,
2025-01-18 19:57:06,0.00,,,,,,,,,,,,,,,
2025-01-18 19:57:38,,,,,,,,0.00,,,,,,,,
2025-01-18 19:57:41,,,,,0.00,,,,,,,,,,,
2025-01-18 19:57:42,,,,,,,,,,,0.00,,,,,
2025-01-18 19:57:43,,,,,,,,,,,,,0.00,,,
2025-01-18 19:59:43,,,,,,,,,,,,0.00,,,,
2025-01-18 19:59:49,,,,,,,,,0.00,,,,,,,
2025-01-18 20:00:01,,,,,,,,,,0.00,,,,,,
2025-01-18 20:00:14,,,,,,0.00,,,,,,,,,,
2025-01-18 20:00:49,,,,,,,0.00,,,,,,,,,
2025-01-18 20:00:54,,,,0.00,,,,,,,,,,,,
2025-01-18 20:01:06,,,0.00,,,,,,,,,,,,,
2025-01-18 20:01:10,,,,,,,,,,,,,,0.00,,
2025-01-18 20:01:24,,0.00,,,,,,,,,,,,,0.00,
2025-01-18 20:02:06,0.00,,,,,,,,,,,,,,,
2025-01-18 20:02:38,,,,,,,,0.00,,,,,,,,
2025-01-18 20:02:41,,,,,0.00,,,,,,,,,,,
2025-01-18 20:02:42,,,,,,,,,,,0.00,,,,,
2025-01-18 20:02:43,,,,,,,,,,,,,0.00,,,
2025-01-18 20:04:43,,,,,,,,,,,,0.00,,,,
2025-01-18 20:04:49,,,,,,,,,0.00,,,,,,,
2025-01-18 20:05:01,,,,,,,,,,0.00,,,,,,
2025-01-18 20:05:14,,,,,,0.00,,,,,,,,,,
2025-01-18 20:05:49,,,,,,,0.00,,,,,,,,,
2025-01-18 20:05:54,,,,0.00,,,,,,,,,,,,
2025-01-18 20:06:06,,,0.00,,,,,,,,,,,,,
2025-01-18 20:06:10,,,,,,,,,,,,,,0.00,,
2025-01-18 20:06:24,,0.00,,,,,,,,,,,,,0.00,
2025-01-18 20:07:06,0.00,,,,,,,,,,,,,,,
2025-01-18 20:07:38,,,,,,,,0.00,,,,,,,,
2025-01-18 20:07:41,,,,,0.00,,,,,,,,,,,
2025-01-18 20:07:42,,,,,,,,,,,0.00,,,,,
2025-01-18 20:07:43,,,,,,,,,,,,,0.00,,,
2025-01-18 20:09:43,,,,,,,,,,,,0.00,,,,
2025-01-18 20:09:49,,,,,,,,,0.00,,,,,,,
2025-01-18 20:10:01,,,,,,,,,,0.00,,,,,,
2025-01-18 20:10:14,,,,,,0.00,,,,,,,,,,
2025-01-18 20:10:49,,,,,,,0.00,,,,,,,,,
2025-01-18 20:10:54,,,,0.00,,,,,,,,,,,,
2025-01-18 20:11:06,,,0.00,,,,,,,,,,,,,
2025-01-18 20:11:10,,,,,,,,,,,,,,0.00,,
2025-01-18 20:11:24,,0.00,,,,,,,,,,,,,0.00,
2025-01-18 20:12:06,0.00,,,,,,,,,,,,,,,
2025-01-18 20:12:38,,,,,,,,0.00,,,,,,,,
2025-01-18 20:12:41,,,,,0.00,,,,,,,,,,,
2025-01-18 20:12:42,,,,,,,,,,,0.00,,,,,
2025-01-18 20:12:43,,,,,,,,,,,,,0.00,,,
2025-01-18 20:14:43,,,,,,,,,,,,0.00,,,,
2025-01-18 20:14:49,,,,,,,,,0.00,,,,,,,
2025-01-18 20:15:01,,,,,,,,,,0.00,,,,,,
2025-01-18 20:15:14,,,,,,0.00,,,,,,,,,,
2025-01-18 20:15:49,,,,,,,0.00,,,,,,,,,
2025-01-18 20:15:54,,,,0.00,,,,,,,,,,,,
2025-01-18 20:16:06,,,0.00,,,,,,,,,,,,,
2025-01-18 20:16:10,,,,,,,,,,,,,,0.00,,
2025-01-18 20:16:24,,0.00,,,,,,,,,,,,,0.00,
2025-01-18 20:17:06,0.00,,,,,,,,,,,,,,,
2025-01-18 20:17:38,,,,,,,,0.00,,,,,,,,
2025-01-18 20:17:41,,,,,0.00,,,,,,,,,,,
2025-01-18 20:17:42,,,,,,,,,,,0.00,,,,,
2025-01-18 20:17:43,,,,,,,,,,,,,0.00,,,
2025-01-18 20:19:43,,,,,,,,,,,,0.00,,,,
2025-01-18 20:19:49,,,,,,,,,0.00,,,,,,,
2025-01-18 20:20:01,,,,,,,,,,0.00,,,,,,
2025-01-18 20:20:14,,,,,,0.00,,,,,,,,,,
2025-01-18 20:20:49,,,,,,,0.00,,,,,,,,,
2025-01-18 20:20:54,,,,0.00,,,,,,,,,,,,
2025-01-18 20:21:06,,,0.00,,,,,,,,,,,,,
2025-01-18 20:21:11,,,,,,,,,,,,,,0.00,,
2025-01-18 20:21:24,,0.00,,,,,,,,,,,,,0.00,
2025-01-18 20:22:06,0.00,,,,,,,,,,,,,,,
2025-01-18 20:22:38,,,,,,,,0.00,,,,,,,,
2025-01-18 20:22:41,,,,,0.00,,,,,,,,,,,
2025-01-18 20:22:42,,,,,,,,,,,0.00,,,,,
2025-01-18 20:22:43,,,,,,,,,,,,,0.00,,,
2025-01-18 20:24:43,,,,,,,,,,,,0.00,,,,
2025-01-18 20:24:49,,,,,,,,,0.00,,,,,,,
2025-01-18 20:25:01,,,,,,,,,,0.00,,,,,,
2025-01-18 20:25:14,,,,,,0.00,,,,,,,,,,
2025-01-18 20:25:49,,,,,,,0.00,,,,,,,,,
2025-01-18 20:25:54,,,,0.00,,,,,,,,,,,,
2025-01-18 20:26:06,,,0.00,,,,,,,,,,,,,
2025-01-18 20:26:11,,,,,,,,,,,,,,0.00,,
2025-01-18 20:26:24,,0.00,,,,,,,,,,,,,0.00,
2025-01-18 20:27:06,0.00,,,,,,,,,,,,,,,
2025-01-18 20:27:38,,,,,,,,0.00,,,,,,,,
2025-01-18 20:27:41,,,,,0.00,,,,,,,,,,,
2025-01-18 20:27:42,,,,,,,,,,,0.00,,,,,
2025-01-18 20:27:43,,,,,,,,,,,,,0.00,,,
2025-01-18 20:29:43,,,,,,,,,,,,0.00,,,,
2025-01-18 20:29:49,,,,,,,,,0.00,,,,,,,
2025-01-18 20:30:01,,,,,,,,,,0.00,,,,,,
2025-01-18 20:30:14,,,,,,0.00,,,,,,,,,,
2025-01-18 20:30:49,,,,,,,0.00,,,,,,,,,
2025-01-18 20:30:54,,,,0.00,,,,,,,,,,,,
2025-01-18 20:31:06,,,0.00,,,,,,,,,,,,,
2025-01-18 20:31:11,,,,,,,,,,,,,,0.00,,
2025-01-18 20:31:24,,0.00,,,,,,,,,,,,,0.00,
2025-01-18 20:32:06,0.00,,,,,,,,,,,,,,,
2025-01-18 20:32:38,,,,,,,,0.00,,,,,,,,
2025-01-18 20:32:41,,,,,0.00,,,,,,,,,,,
2025-01-18 20:32:42,,,,,,,,,,,0.00,,,,,
2025-01-18 20:32:43,,,,,,,,,,,,,0.00,,,
2025-01-18 20:34:43,,,,,,,,,,,,0.00,,,,
2025-01-18 20:34:50,,,,,,,,,0.00,,,,,,,
2025-01-18 20:35:01,,,,,,,,,,0.00,,,,,,
2025-01-18 20:35:14,,,,,,0.00,,,,,,,,,,
2025-01-18 20:35:49,,,,,,,0.00,,,,,,,,,
2025-01-18 20:35:54,,,,0.00,,,,,,,,,,,,
2025-01-18 20:36:06,,,0.00,,,,,,,,,,,,,
2025-01-18 20:36:11,,,,,,,,,,,,,,0.00,,
2025-01-18 20:36:24,,0.00,,,,,,,,,,,,,,
2025-01-18 20:36:25,,,,,,,,,,,,,,,0.00,
2025-01-18 20:37:06,0.00,,,,,,,,,,,,,,,
2025-01-18 20:37:38,,,,,,,,0.00,,,,,,,,
2025-01-18 20:37:41,,,,,0.00,,,,,,,,,,,
2025-01-18 20:37:42,,,,,,,,,,,0.00,,,,,
2025-01-18 20:37:43,,,,,,,,,,,,,0.00,,,
2025-01-18 20:39:44,,,,,,,,,,,,0.00,,,,
2025-01-18 20:39:50,,,,,,,,,0.00,,,,,,,
2025-01-18 20:40:01,,,,,,,,,,0.00,,,,,,
2025-01-18 20:40:14,,,,,,0.00,,,,,,,,,,
2025-01-18 20:40:49,,,,,,,0.00,,,,,,,,,
2025-01-18 20:40:54,,,,0.00,,,,,,,,,,,,
2025-01-18 20:41:06,,,0.00,,,,,,,,,,,,,
2025-01-18 20:41:11,,,,,,,,,,,,,,0.00,,
2025-01-18 20:41:24,,0.00,,,,,,,,,,,,,,
2025-01-18 20:41:25,,,,,,,,,,,,,,,0.00,
2025-01-18 20:42:06,0.00,,,,,,,,,,,,,,,
2025-01-18 20:42:38,,,,,,,,0.00,,,,,,,,
2025-01-18 20:42:41,,,,,0.00,,,,,,,,,,,
2025-01-18 20:42:42,,,,,,,,,,,0.00,,,,,
2025-01-18 20:42:43,,,,,,,,,,,,,0.00,,,
2025-01-18 20:44:44,,,,,,,,,,,,0.00,,,,
2025-01-18 20:44:50,,,,,,,,,0.00,,,,,,,
2025-01-18 20:45:01,,,,,,,,,,0.00,,,,,,
2025-01-18 20:45:15,,,,,,0.00,,,,,,,,,,
2025-01-18 20:45:49,,,,,,,0.00,,,,,,,,,
2025-01-18 20:45:54,,,,0.00,,,,,,,,,,,,
2025-01-18 20:46:06,,,0.00,,,,,,,,,,,,,
2025-01-18 20:46:11,,,,,,,,,,,,,,0.00,,
